run_date,hour_pst,hour_utc,slug,provider,model_id,model_name,tier,max_tokens,prompt_tokens,output_tokens,elapsed_ms,tokens_per_sec,cost,status,error,measured_at
2026-09-08,11,18,command-a,openrouter,cohere/command-a,Command A,daily,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T18:00:09.427887+00:00
2026-09-08,11,18,gemini-2-5-pro,openrouter,google/gemini-2.5-pro-preview-05-06,Gemini 2.5 Pro,daily,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T18:00:09.671457+00:00
2026-09-08,11,18,gemini-3-1-pro,openrouter,google/gemini-3.1-pro-preview,Gemini 3.1 Pro,daily,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T18:00:09.897964+00:00
2026-09-08,11,18,gpt-5-2,openrouter,openai/gpt-5.2,GPT-5.2,daily,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T18:00:10.135872+00:00
2026-09-08,11,18,gpt-5-4,openrouter,openai/gpt-5.4,GPT-5.4,daily,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T18:00:10.388483+00:00
2026-09-08,15,22,north-mini-code-free,openrouter,cohere/north-mini-code:free,North Mini Code Free,free,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T22:23:51.579760+00:00
2026-09-08,15,22,phi-4,openrouter,microsoft/phi-4,Phi-4,budget_taskrunner,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T22:23:51.814366+00:00
2026-09-08,15,22,deepseek-v4-flash-max,openrouter,deepseek/deepseek-v4-flash-0731,DeepSeek V4 Flash 0731,budget_taskrunner,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T22:23:52.046340+00:00
2026-09-08,15,22,deepseek-v4-flash,openrouter,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,budget_taskrunner,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T22:23:52.275387+00:00
2026-09-08,15,22,deepseek-v3-2,openrouter,deepseek/deepseek-v3.2,DeepSeek V3.2,budget_taskrunner,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T22:23:52.503103+00:00
2026-09-08,15,22,llama-4-maverick,openrouter,meta-llama/llama-4-maverick,Llama 4 Maverick,budget_taskrunner,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T22:23:52.733531+00:00
2026-09-08,15,22,deepseek-chat-v3,openrouter,deepseek/deepseek-chat-v3,DeepSeek Chat V3,budget_taskrunner,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T22:23:52.959924+00:00
2026-09-08,15,22,deepseek-v4-pro,openrouter,deepseek/deepseek-v4-pro-0813,DeepSeek V4 Pro 0813,taskrunner,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T22:23:53.188675+00:00
2026-09-08,15,22,codestral,openrouter,mistralai/codestral-2508,Codestral,budget_taskrunner,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T22:23:53.414105+00:00
2026-09-08,15,22,deepseek-v4-pro-max,openrouter,deepseek/deepseek-v4-pro,DeepSeek V4 Pro Max,taskrunner,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T22:23:53.640669+00:00
2026-09-08,15,22,minimax-m3,openrouter,minimax/minimax-m3,MiniMax M3,budget_taskrunner,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T22:23:53.868672+00:00
2026-09-08,15,22,gpt-5-4-nano,openrouter,openai/gpt-5.4-nano,GPT-5.4 Nano,budget_taskrunner,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T22:23:54.095625+00:00
2026-09-08,15,22,qwen3-7-plus,openrouter,qwen/qwen3.7-plus,Qwen3.7 Plus,budget_taskrunner,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T22:23:54.324586+00:00
2026-09-08,15,22,deepseek-r1,openrouter,deepseek/deepseek-r1,DeepSeek R1,taskrunner,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T22:23:54.551781+00:00
2026-09-08,15,22,gemini-3-flash,openrouter,google/gemini-3-flash-preview,Gemini 3 Flash,taskrunner,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T22:23:54.783151+00:00
2026-09-08,15,22,nova-pro,openrouter,amazon/nova-pro-v1,Amazon Nova Pro,taskrunner,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T22:23:55.021832+00:00
2026-09-08,15,22,kimi-k2-6,openrouter,moonshotai/kimi-k2.6,Kimi K2.6,taskrunner,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T22:23:55.250677+00:00
2026-09-08,15,22,kimi-k2-7-code,openrouter,moonshotai/kimi-k2.7-code,Kimi K2.7 Code,taskrunner,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T22:23:55.482691+00:00
2026-09-08,15,22,glm-5-2,openrouter,z-ai/glm-5.2,GLM 5.2,taskrunner,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T22:23:55.711923+00:00
2026-09-08,15,22,o3-mini,openrouter,openai/o3-mini,o3-mini,taskrunner,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T22:23:55.940750+00:00
2026-09-08,15,22,o4-mini,openrouter,openai/o4-mini,o4-mini,taskrunner,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T22:23:56.180644+00:00
2026-09-08,15,22,gpt-5-4-mini,openrouter,openai/gpt-5.4-mini,GPT-5.4 Mini,taskrunner,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T22:23:56.406280+00:00
2026-09-08,15,22,claude-haiku-4-5,openrouter,anthropic/claude-haiku-4.5,Claude Haiku 4.5,taskrunner,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T22:23:56.634151+00:00
2026-09-08,15,22,grok-4-5,openrouter,x-ai/grok-4.5,Grok 4.5,taskrunner,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T22:23:56.862297+00:00
2026-09-08,15,22,qwen3-7-max,openrouter,qwen/qwen3.7-max,Qwen3.7 Max,taskrunner,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T22:23:57.089674+00:00
2026-09-08,15,22,gemini-3-5-flash,openrouter,google/gemini-3.5-flash,Gemini 3.5 Flash,daily,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T22:23:57.324138+00:00
2026-09-08,15,22,claude-sonnet-5,openrouter,anthropic/claude-sonnet-5,Claude Sonnet 5,daily,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T22:23:57.556022+00:00
2026-09-08,15,22,command-a,openrouter,cohere/command-a,Command A,daily,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T22:23:57.791635+00:00
2026-09-08,15,22,gemini-2-5-pro,openrouter,google/gemini-2.5-pro-preview-05-06,Gemini 2.5 Pro,daily,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T22:23:58.018626+00:00
2026-09-08,15,22,gemini-3-1-pro,openrouter,google/gemini-3.1-pro-preview,Gemini 3.1 Pro,daily,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T22:23:58.247132+00:00
2026-09-08,15,22,gpt-5-2,openrouter,openai/gpt-5.2,GPT-5.2,daily,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T22:23:58.473427+00:00
2026-09-08,15,22,gpt-5-4,openrouter,openai/gpt-5.4,GPT-5.4,daily,250,0,0,0,0.0,0.000000,error,"HTTP 401: {""error"":{""message"":""User not found."",""code"":401}}",2026-09-08T22:23:58.702627+00:00
